Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time,Job Title
5beb94ec3d3493b2f7a07fa6e8c8da8d,"Entry Level Data Analyst/SQL Developer in Bronx, Ny-hybrid (locals needed)",2024-01-31T20:11:44Z,https://www.dice.com/job-detail/de2dab29-bc22-4e92-a999-d817833811fa,"The Bronx, NY, USA",Depends on Experience,VHL Technologies,Contract,FALSE,Hybrid/Onsite,2024-01-31T20:11:44Z,2024-02-01T12:53:28Z,Data Analyst
238e9d187ccccd9809a3fa29425e4669,Data Conversion Analyst,2024-01-31T17:57:38Z,https://www.dice.com/job-detail/5dba5455-b66f-4777-841c-af3f582a96db,"Fremont, CA, USA",Depends on Experience,Arthur Lawrence,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:57:38Z,2024-02-01T12:53:28Z,Data Analyst
a3e3e82a5c1eda2f758fd8730425c64a,Data Integration Engineer/Analyst,2024-01-31T14:06:07Z,https://www.dice.com/job-detail/b6285fbb-3258-4b36-84f8-78805a0067ad,"Columbus, OH, USA",BASED ON EXPERIENCE,"Tanisha Systems, Inc.","Full-time, Contract",TRUE,Hybrid/Onsite,2024-02-01T01:06:51Z,2024-02-01T12:53:28Z,Data Analyst
9a579bf3a09f0abb2aaabbfbb8b18b15,Lead Data Scientist Analyst,2024-01-31T15:03:50Z,https://www.dice.com/job-detail/8124eace-2b46-4086-b820-9071f78912d7,"Vienna, VA, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,TRUE,Remote,2024-02-01T01:01:58Z,2024-02-01T12:53:28Z,Data Analyst
44baac9a4f5a93f4d207af945e003a31,Data Integration Engineer/Analyst,2024-01-31T13:57:44Z,https://www.dice.com/job-detail/e0e81a89-a203-4ff0-9a94-cacbd785ceca,"Columbus, OH, USA",Depends on Experience,K-Tek Resourcing LLC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T13:57:44Z,2024-02-01T12:53:28Z,Data Analyst
d5cc7fc3bbd6f10b3b34a3c6e0689750,ERP Data Services Analyst II,2024-01-31T17:54:37Z,https://www.dice.com/job-detail/d2b14114-9e86-4307-aee7-a73fd0f73116,"Anchorage, AK, USA",Depends on Experience,OakTree Staffing Services,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:54:37Z,2024-02-01T12:53:28Z,Data Analyst
83482e915e4d6f7df55307d30b1c5682,Data Analyst,2024-01-30T20:12:24Z,https://www.dice.com/job-detail/ce62b752-99b5-43da-9dce-d839a08731fc,"Chapel Hill, NC, USA",,Dexian DISYS,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:09:59Z,2024-02-01T12:53:28Z,Data Analyst
d75df056a65da8c92142fb22408a8c6b,Data Analyst,2024-01-30T17:31:02Z,https://www.dice.com/job-detail/84a85c85-ad5e-4904-8a91-876d2f41b2bc,"Minneapolis, MN, USA",$$45/hr,Aspired Solutions INC,Contract,FALSE,Hybrid/Onsite,2024-01-30T20:15:23Z,2024-02-01T12:53:28Z,Data Analyst
91dd6014e427c3e0918f232d20b64943,Data Analyst/Finance Applications Support,2024-01-30T17:51:05Z,https://www.dice.com/job-detail/827eea40-c5f0-4989-b0c2-41b711c9cc2b,"New York, NY, USA",Depends on Experience,Alliance Sourcing Network,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T17:51:49Z,2024-02-01T12:53:28Z,Data Analyst
3c72e95961e1ee6f0b5b96e1010b8968,Business Data  Analyst-Excel and Access exp needed,2024-01-29T22:07:54Z,https://www.dice.com/job-detail/cf6d2536-e6a2-4b80-8233-e106a5b0b3f6,"Plano, TX, USA",Depends on Experience,Marlabs LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:55:23Z,2024-02-01T12:53:28Z,Data Analyst
4ad075e0687b0ac8b84a599d447a8ddd,"Data Analyst - Finance Reconciliation - Minneapolis, MN or Charlotte, NC",2024-01-30T14:23:45Z,https://www.dice.com/job-detail/fedf7f64-567a-43f1-9f7b-61eee1dd89e4,"Charlotte, NC, USA",$40 - $45,Amtex Enterprises,Contract,FALSE,Hybrid/Onsite,2024-01-30T14:23:45Z,2024-02-01T12:53:28Z,Data Analyst
bfecc1ba51c3fbdc76733b80e2b39318,"Data Migration Analyst - Chesterfield, VA (Hybrid) - F2f Interview",2024-01-30T16:15:29Z,https://www.dice.com/job-detail/5578679f-cb0a-460c-a1e7-452d4b65bd1d,"Richmond, VA, USA",$50+,"Vector Consulting, Inc","Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T16:15:29Z,2024-02-01T12:53:28Z,Data Analyst
c00b310e32f399916b762a5fdaeb4780,Data Analyst (Fully Remote),2024-01-30T20:01:44Z,https://www.dice.com/job-detail/3a4718cb-bffd-4e04-9d1a-d613f54a74d8,"Minneapolis, MN, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,TRUE,Remote,2024-02-01T01:01:53Z,2024-02-01T12:53:28Z,Data Analyst
e80f8ff76fb7fecbca646082e7064fad,Lead Data Analyst,2024-01-30T14:58:31Z,https://www.dice.com/job-detail/f1595034-a35d-4930-9e41-18a3b4797cd2,"McLean, VA, USA",Depends on Experience,Tekfortune Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-31T22:29:25Z,2024-02-01T12:53:28Z,Data Analyst
bdb5b43c24356601b79c2d93697010c9,Data Ops Analyst,2024-01-30T16:11:41Z,https://www.dice.com/job-detail/18961c3c-3699-405d-930d-6c1f37641ec5,"Chicago, IL, USA",$44 - $45 per hour,LaSalle Network,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:08:44Z,2024-02-01T12:53:28Z,Data Analyst
f90c85f24f3ff14d35796feb3813260c,Power BI Data Analyst,2024-01-30T16:26:43Z,https://www.dice.com/job-detail/a88bf58a-9715-4cec-a775-f5e378867d83,"Austin, TX, USA",Depends on Experience,HireBlazer,Contract,FALSE,Hybrid/Onsite,2024-01-31T20:48:10Z,2024-02-01T12:53:28Z,Data Analyst
38cdd509c5d6c118b1f613422c020c91,Financial Data Analyst,2024-01-26T19:25:18Z,https://www.dice.com/job-detail/deafc052-8a1f-48f4-8313-ee7b0fca6a98,"Armonk, NY, USA",Depends on Experience,Info Origin Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-26T19:25:18Z,2024-02-01T12:53:28Z,Data Analyst
ca5a7bc96dfcf0f2dc32ae38c49a7001,Data Analyst,2024-01-26T21:14:25Z,https://www.dice.com/job-detail/5b77e234-33a2-4004-8d05-042e324c8a75,"Phoenix, AZ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:14:25Z,2024-02-01T12:53:28Z,Data Analyst
f37fae945daf62e6b1d533489294048a,Data Analyst JT4JY,2024-01-26T15:08:49Z,https://www.dice.com/job-detail/cfbb0204-f32b-47b3-b7c4-00443ed6d0c5,"Houston, TX, USA",BASED ON EXPERIENCE,iSphere,Contract,FALSE,Hybrid/Onsite,2024-02-01T01:07:36Z,2024-02-01T12:53:28Z,Data Analyst
577bd3b8d41399f00c302e1146d8afe4,Data Analyst,2024-01-26T21:07:47Z,https://www.dice.com/job-detail/d40b812e-e4a6-4631-93ba-d1943b90ac9e,"Denver, CO, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:07:47Z,2024-02-01T12:53:28Z,Data Analyst
7886a03a2d67902629e5f7fc80db67d5,Data Analyst- Should have supported Sales,2024-01-26T14:05:56Z,https://www.dice.com/job-detail/8a2aa52d-d81d-4899-b56c-139584ca824c,"Ridgefield Park, NJ, USA",Depends on Experience,Marlabs LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:55:23Z,2024-02-01T12:53:28Z,Data Analyst
36d8c0a0a4cb4ebc327351f1b8c3b3f5,Data Analyst - Defined Benefits,2024-01-29T21:48:27Z,https://www.dice.com/job-detail/bbc5515d-c625-4934-a022-078514cfd168,"Durham, NC, USA",Depends on Experience,SPECTRAFORCE TECHNOLOGIES Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-29T21:48:27Z,2024-02-01T12:53:28Z,Data Analyst
877cc6d4dc48621077194fc4295f4697,Data Analyst,2024-01-26T21:10:40Z,https://www.dice.com/job-detail/972e8a2d-ad2a-4c5c-84dc-cf2234e314cb,"Richmond, VA, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:10:40Z,2024-02-01T12:53:28Z,Data Analyst
0d881eceb6abcba1c0a0222121b9f5ac,Data Analyst,2024-01-22T17:32:56Z,https://www.dice.com/job-detail/41623df2-d7a6-40e5-98f7-d90a0f4ac508,"Madison, WI, USA",$50 - $60 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:37:58Z,2024-02-01T12:53:28Z,Data Analyst
342738dc6b99f1bb07ffe6aa15aedd74,Sr Data Analyst (Onsite),2024-01-25T21:53:28Z,https://www.dice.com/job-detail/ba333032-6f37-46cf-abd0-a21c34015ee8,"Wesleyville, PA, USA",Depends on Experience,Valcan IT Inc,Contract,FALSE,Hybrid/Onsite,2024-01-25T21:54:12Z,2024-02-01T12:53:28Z,Data Analyst
81886ee028286bbf9c16b6017e2bc022,Senior Data Analyst,2024-01-30T14:53:48Z,https://www.dice.com/job-detail/34d61037-ed6a-4f6f-9827-5e97d895eda2,"Brooklyn, NY, USA",$60 - $70,"Avenues International, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-30T14:53:48Z,2024-02-01T12:53:28Z,Data Analyst
9a0b1f9999499548c827b78a48995414,SAP Data Migration Analyst,2024-01-29T15:31:46Z,https://www.dice.com/job-detail/e9f82c28-c5be-4977-8881-0eaacc4d4bdf,"Universal City, CA, USA",$80+,Shrive Technologies LLC,Contract,FALSE,Hybrid/Onsite,2024-01-29T15:31:46Z,2024-02-01T12:53:28Z,Data Analyst
b9caa7e5799cbe583b01de68cecae72f,Oracle Data Analyst,2024-01-23T22:15:28Z,https://www.dice.com/job-detail/2385433d-fc40-4b11-8883-a4e0001521f6,"New York, NY, USA",$DOE,Innovee Consulting LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T22:45:54Z,2024-02-01T12:53:28Z,Data Analyst
a1de0d2445ddbadab929070b4d03419f,Need Lead Data Analyst with Mongo DB/NoSQL Exp,2024-01-09T23:21:27Z,https://www.dice.com/job-detail/ff34d4f9-df47-4a38-ac8b-c5a9453d9c2e,"McLean, VA, USA",$60 - $70,"Svam International, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T15:52:26Z,2024-02-01T12:53:28Z,Data Analyst
83a1b004ec3022c801c575b1d3070fbd,Data Analyst,2024-01-05T16:40:58Z,https://www.dice.com/job-detail/e5857031-7531-49fe-8748-e0114e536647,"Richland, WA, USA",$50 - $80,CPS Comtech,Contract,FALSE,Hybrid/Onsite,2024-01-30T16:49:24Z,2024-02-01T12:53:28Z,Data Analyst
2837481cbc9de0185eea77030783a621,Data Analyst,2024-01-29T18:45:10Z,https://www.dice.com/job-detail/fa81d71b-0c3e-43df-91ab-c6e57d060d18,"Richmond, VA, USA",$45 - $50,"Pyramid Consulting, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-30T16:07:43Z,2024-02-01T12:53:28Z,Data Analyst
91b3a9d595674ff20b145c6ddc87203b,Sr. Principal Data Analyst,2024-01-29T22:07:16Z,https://www.dice.com/job-detail/7731d0f4-31ef-44ca-95a1-fd2167eb6a7f,"Lansing, MI, USA",USD65 - USD81,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-01T01:07:25Z,2024-02-01T12:53:28Z,Data Analyst
d45d07f917cbfff513f3f53ff461398c,Business/Data Analyst with PL/SQL & Informatica exp(Only W2),2024-01-06T00:08:31Z,https://www.dice.com/job-detail/71df5a9a-c40a-4496-a4fc-474a55a81291,"Chicago, IL, USA",Compensation information provided in the description,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:10:21Z,2024-02-01T12:53:28Z,Data Analyst
f277cfab18b1c4908c2854c0c3c505ca,Data Analyst/Report Writer - $77 CTC - ONSITE,2024-01-25T21:48:45Z,https://www.dice.com/job-detail/a9516574-434c-4223-89a2-349391c1e79d,"Austin, TX, USA",Depends on Experience,"Chandra Technologies,  Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:48:45Z,2024-02-01T12:53:28Z,Data Analyst
fa30a614d1538f9cf5904a7eca9c2cac,Data Analyst,2024-01-26T21:16:20Z,https://www.dice.com/job-detail/12b39f44-2a4b-413a-a246-6ee78afccc43,"Raleigh, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:16:20Z,2024-02-01T12:53:28Z,Data Analyst
384d85fae27259068824a82fc9cb34e8,Business Analyst/Data Analyst,2024-01-25T22:15:45Z,https://www.dice.com/job-detail/a062eea8-14f7-45ed-a4c1-86d313b55d15,"Montgomery, AL, USA",,TechNix LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T05:01:56Z,2024-02-01T12:53:28Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Seattle, WA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T06:27:51Z,2024-02-01T12:53:28Z,Data Analyst
8573746789d685b461ab542810d782e2,Business Systems Analyst/Data Analyst,2024-01-11T22:01:20Z,https://www.dice.com/job-detail/ea4d3b08-4e10-43b0-9568-e270ccb503fc,"Philadelphia, PA, USA",Depends on Experience,"InSource, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-26T01:19:26Z,2024-02-01T12:53:28Z,Data Analyst
78615675363d1caa5ccdfc6a3179adc3,Financial Data Analyst,2024-01-19T17:32:45Z,https://www.dice.com/job-detail/39d30d4f-2209-47ab-9773-2158fa39eed1,"St. Louis, MO, USA",$40 - $50 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:37:53Z,2024-02-01T12:53:28Z,Data Analyst
c5d0d73e8aea104abd2ce28f42daac84,Data Analyst,2024-01-26T21:12:32Z,https://www.dice.com/job-detail/dd47473a-3c84-46e3-84ab-212b517dd9cf,"Trenton, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-26T21:12:32Z,2024-02-01T12:53:28Z,Data Analyst
63c704db38461bc14d332f8c9673828b,Data Analyst C-Shopper,2024-01-29T17:32:44Z,https://www.dice.com/job-detail/51ca789e-ad97-472a-ba6c-fbf5fc6dd63e,"Irving, TX, USA",$35 - $40 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:42:38Z,2024-02-01T12:53:28Z,Data Analyst
c47513fddceecadbe41a346200d66825,Project Manager/Data Analyst with Financial,2024-01-29T14:41:06Z,https://www.dice.com/job-detail/ee3448d2-818f-4e16-a5c8-e3dfe3c49275,"Baltimore, MD, USA",$30 - $35,Kellton,Contract,FALSE,Hybrid/Onsite,2024-01-31T14:14:09Z,2024-02-01T12:53:28Z,Data Analyst
7d2655850752f3571b9d2007f82f543a,Data Analyst,2024-01-26T21:06:02Z,https://www.dice.com/job-detail/5ea0fcc7-4645-44d7-8910-c960d58125f1,"Fort Lee, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:06:02Z,2024-02-01T12:53:28Z,Data Analyst
11ba8f3a60ec55abbacc3ae6a170eba5,Data Analyst,2024-01-28T01:03:44Z,https://www.dice.com/job-detail/77dca910-780b-444d-8add-583644ca95ed,"Detroit, MI, USA",USD 35.63 - 41.25 per hour,Robert Half,Contract,FALSE,Hybrid/Onsite,2024-02-01T01:04:57Z,2024-02-01T12:53:28Z,Data Analyst
14e6a5f47d413df831913f960fd00ff9,Data Analyst /Hybrid,2024-01-23T14:21:10Z,https://www.dice.com/job-detail/19d176ab-0b5d-44af-a98e-2e58451356c3,"Cleveland, OH, USA",$40 - $45,"DVI Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T14:22:34Z,2024-02-01T12:53:28Z,Data Analyst
dad8361bfbbc2bff6327c048fdb6b966,Data Analyst,2024-01-26T21:20:27Z,https://www.dice.com/job-detail/75f510f1-82a5-4015-9655-9360293f6b16,"Cary, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:20:27Z,2024-02-01T12:53:28Z,Data Analyst
890545be0fa95d875e739c8bff08383f,Data Analyst,2024-01-19T20:58:00Z,https://www.dice.com/job-detail/1d55c111-a828-4a3e-afb1-523f39af0273,"McLean, VA, USA",Depends on Experience,Trident Consulting Inc.,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T18:48:36Z,2024-02-01T12:53:28Z,Data Analyst
acdb06d697e89d4758a54c625615b5f1,Lead Data Management Analyst,2024-01-23T19:05:58Z,https://www.dice.com/job-detail/87f4b209-d357-4d93-bf8f-791534071ff1,"Charlotte, NC, USA",USD57 - USD62,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-01T01:05:09Z,2024-02-01T12:53:28Z,Data Analyst
769938aad07c2229680df50bd791932d,Data Analyst - Onsite In New Jersey,2024-01-26T20:06:27Z,https://www.dice.com/job-detail/89c56d01-2396-46ea-b141-266791f5df82,"Woodbridge Township, NJ, USA",,Beacon Hill Staffing Group,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-02-01T04:08:24Z,2024-02-01T12:53:28Z,Data Analyst
